Temp,Humidity,Visibility,Air_pressure,Wind_speed,Date,Time
15.209999999999999,39,9.396996540205201,1022.0,8.066171343778997,2022-03-12,2022-03-11T22:34:25.471098Z
16.73,40,10.929297900262467,1021.5,7.708688953914472,2022-03-13,2022-03-11T22:34:29.225067Z
14.69,40,10.808751888968423,1024.5,9.076011585707468,2022-03-14,2022-03-11T22:34:32.049202Z
15.684999999999999,35,10.380005766324665,1025.5,10.818088962848961,2022-03-15,2022-03-11T22:34:34.577232Z
15.87,38,9.999726596675416,1026.0,6.086448341684562,2022-03-16,2022-03-11T22:34:37.454123Z
15.13,39,9.999726596675416,1026.0,3.1825045732919746,2022-03-17,2022-03-11T22:34:40.823066Z
